date,hour,app,page_url,device,page_views,js_errors,sample_count,lcp_p75_ms,lcp_p95_ms,inp_p75_ms,inp_p95_ms,cls_p75,cls_p95,fcp_p75_ms,fcp_p95_ms,ttfb_p75_ms,ttfb_p95_ms,fetched_at
2026-05-18,8,gi-client-static,/blog/[slug],mobile,135,26,101,3.03125,6.1875,0.30078125,1.140625,0.0130615234375,0.05126953125,2.71875,8.625,0.0,0.0,2026-05-21T13:34:30.845252+05:30
2026-05-18,8,gi-client-static,/corporate-bonds,desktop,1,0,1,0.89,0.89,0.024,0.024,0.0,0.0,0.717,0.717,0.0,0.0,2026-05-21T13:34:30.845252+05:30
2026-05-18,8,gi-client-static,/corporate-bonds,mobile,2,0,2,2.572,2.572,0.048,0.048,0.0,0.0,2.572,2.572,0.0,0.0,2026-05-21T13:34:30.845252+05:30
2026-05-18,8,gi-client-static,/corporate-fds,desktop,1,0,1,4.416,4.416,0.104,0.104,0.001,0.001,3.68,3.68,0.0,0.0,2026-05-21T13:34:30.845252+05:30
2026-05-18,8,gi-client-static,/marketing/[url],mobile,1,0,1,1.448,1.448,0.0,0.0,0.0,0.0,1.296,1.296,0.0,0.0,2026-05-21T13:34:30.845252+05:30
2026-05-18,8,gi-client-static,/sell-anytime,mobile,2,1,1,3.956,3.956,0.0,0.0,0.0,0.0,3.956,3.956,0.0,0.0,2026-05-21T13:34:30.845252+05:30
2026-05-18,8,gi-client-web,/assets,desktop,10,0,2,0.924,0.924,0.136,0.136,0.5479140625000001,1.16,0.64453125,2.024,0.0,0.0,2026-05-21T13:51:41.156318+05:30
2026-05-18,8,gi-client-web,/assets,mobile,29,2,18,2.046875,7.204,0.390625,1025717.464,0.8046875,1.546,1.2109375,3.046875,0.0,0.0,2026-05-21T13:51:41.156318+05:30
2026-05-18,8,gi-client-web,/assets/bonds,desktop,3,1,1,1.14,1.14,0.048,0.048,0.016,0.016,0.656,0.656,0.0,0.0,2026-05-21T13:51:41.156318+05:30
2026-05-18,8,gi-client-web,/assets/bonds,mobile,19,0,8,1.0703125,2.588,1.140625,11.36,1.296875,3.062,1.1640625,2.308,0.0,0.0,2026-05-21T13:51:41.156318+05:30
2026-05-18,8,gi-client-web,/discover,desktop,8,3,6,1.76171875,2.992,0.2,0.2,0.861328125,1.253,1.01171875,1.192,0.0,0.0,2026-05-21T13:51:41.156318+05:30
2026-05-18,8,gi-client-web,/discover,mobile,278,4,228,3.84375,8.125,0.3515625,1.09375,2.46875,3.09375,2.46875,4.1875,0.0,0.0,2026-05-21T13:51:41.156318+05:30
2026-05-18,8,gi-client-web,/external-ui/[uuid],mobile,205,0,192,1.671875,4.0625,2.112,2.112,0.0019989013671875,0.0030059814453125,1.671875,4.3125,0.0,0.0,2026-05-21T13:51:41.156318+05:30
2026-05-18,8,gi-client-web,/login,desktop,23,1,18,0.76953125,4.508,0.2080078125,0.32,0.6796875,0.6796875,0.87109375,3.9,0.0,0.0,2026-05-21T13:51:41.156318+05:30
2026-05-18,8,gi-client-web,/login,mobile,83,0,63,1.6953125,3.078125,0.265625,0.71875,0.02294921875,1.34375,1.171875,2.78125,0.0,0.0,2026-05-21T13:51:41.156318+05:30
2026-05-18,8,gi-client-web,/marketplace,mobile,1,0,1,1.284,1.284,0.256,0.256,1.391,1.391,0.676,0.676,0.0,0.0,2026-05-21T13:51:41.156318+05:30
2026-05-18,8,gi-client-web,/portfolio,mobile,110,10,68,1.640625,6.1875,0.416015625,0.65234375,0.671875,2.1875,1.265625,5.1875,0.0,0.0,2026-05-21T13:51:41.156318+05:30
2026-05-18,8,gi-client-web,/portfolio,tablet,1,0,1,0.92,0.92,0.064,0.064,0.0,0.0,0.461,0.461,0.0,0.0,2026-05-21T13:51:41.156318+05:30
2026-05-18,8,gi-client-web,/quick-start,mobile,25,2,16,2.8671875,5.464,0.2314453125,0.56,0.0069580078125,1.725,2.578125,5.4015,0.0,0.0,2026-05-21T13:51:41.156318+05:30
2026-05-18,8,gi-client-web,/referral,desktop,1,0,1,0.792,0.792,0.128,0.128,1.057,1.057,0.424,0.424,0.0,0.0,2026-05-21T13:51:41.156318+05:30
2026-05-18,8,gi-client-web,/referral,mobile,2,0,1,10.792,10.792,0.0,0.0,0.01,0.01,10.792,10.792,0.0,0.0,2026-05-21T13:51:41.156318+05:30
2026-05-18,8,gi-client-web,/signup,mobile,8,1,1,0.736,0.736,0.04,0.04,0.016,0.016,0.736,0.736,0.0,0.0,2026-05-21T13:51:41.156318+05:30
2026-05-18,8,gi-client-web,/user-kyc,mobile,26,0,20,2.953125,5.03125,0.1845703125,0.32,0.0098876953125,1.546875,0.98046875,2.171875,0.0,0.0,2026-05-21T13:51:41.156318+05:30
2026-05-18,9,gi-client-static,/,desktop,22,0,11,3.046875,13.433,0.142578125,3.944,0.009,0.009,2.640625,13.219,0.0,0.0,2026-05-21T13:34:37.349454+05:30
2026-05-18,9,gi-client-static,/,mobile,163,1,100,3.46875,9.125,0.169921875,1.265625,0.00396728515625,0.03369140625,2.71875,7.4375,0.0,0.0,2026-05-21T13:34:37.349454+05:30
2026-05-18,9,gi-client-static,/baskets,desktop,1,0,1,0.78,0.78,0.0,0.0,0.001,0.001,0.704,0.704,0.0,0.0,2026-05-21T13:34:37.349454+05:30
2026-05-18,9,gi-client-static,/blog,mobile,2,0,2,1.656,1.656,0.136,0.136,0.0,0.0,1.556,1.556,0.0,0.0,2026-05-21T13:34:37.349454+05:30
2026-05-18,9,gi-client-static,/blog/[slug],desktop,39,0,31,2.53125,16.75,0.03955078125,0.536,0.00396728515625,0.04345703125,2.15625,16.75,0.0,0.0,2026-05-21T13:34:37.349454+05:30
2026-05-18,9,gi-client-static,/blog/[slug],mobile,185,17,133,3.65625,10.375,0.201171875,1.265625,0.025146484375,0.04345703125,3.28125,8.875,0.0,0.0,2026-05-21T13:34:37.349454+05:30
2026-05-18,9,gi-client-static,/blog/[slug],tablet,2,0,2,6.012,6.012,1.216,1.216,0.032,0.032,5.848,5.848,0.0,0.0,2026-05-21T13:34:37.349454+05:30
2026-05-18,9,gi-client-static,/corporate-bonds,desktop,2,0,2,1.912,1.912,0.048,0.048,0.001,0.001,1.876,1.876,0.0,0.0,2026-05-21T13:34:37.349454+05:30
2026-05-18,9,gi-client-static,/corporate-bonds,mobile,4,1,1,0.968,0.968,0.408,0.408,0.0,0.0,0.884765625,2.66,0.0,0.0,2026-05-21T13:34:37.349454+05:30
2026-05-18,9,gi-client-static,/corporate-fds,mobile,3,0,3,1.669,1.669,0.0,0.0,0.0,0.0,1.582,1.582,0.0,0.0,2026-05-21T13:34:37.349454+05:30
2026-05-18,9,gi-client-static,/invoiceX,mobile,5,0,5,0.5673828125,0.684,0.055908203125,0.112,0.0,0.0,0.484130859375,0.568,0.0,0.0,2026-05-21T13:34:37.349454+05:30
2026-05-18,9,gi-client-static,/invoicex,mobile,5,0,5,0.6357421875,0.856,0.056,0.056,0.003,0.003,0.6357421875,0.672,0.0,0.0,2026-05-21T13:34:37.349454+05:30
2026-05-18,9,gi-client-static,/marketing/[url],mobile,2,0,2,1.74,1.74,0.088,0.088,0.0,0.0,1.74,1.74,0.0,0.0,2026-05-21T13:34:37.349454+05:30
2026-05-18,9,gi-client-static,/sell-anytime,mobile,11,0,9,5.21875,10.624,1.1015625,2.064,0.00604248046875,0.21,5.03125,10.624,0.0,0.0,2026-05-21T13:34:37.349454+05:30
2026-05-18,9,gi-client-web,/assets,desktop,9,2,4,2.515625,15.184,0.16,0.16,0.98,0.98,3.84375,11.668,0.0,0.0,2026-05-21T13:51:46.394832+05:30
2026-05-18,9,gi-client-web,/assets,mobile,45,3,27,2.390625,7.28125,0.240234375,0.7421875,0.9140625,2.28125,1.109375,3.15625,0.0,0.0,2026-05-21T13:51:46.394832+05:30
2026-05-18,9,gi-client-web,/assets/bonds,desktop,1,1,1,0.676,0.676,0.008,0.008,0.073,0.073,0.676,0.676,0.0,0.0,2026-05-21T13:51:46.394832+05:30
2026-05-18,9,gi-client-web,/assets/bonds,mobile,43,7,17,1.6015625,6.536,0.392578125,0.64453125,1.328125,1.796875,1.296875,6.5625,0.0,0.0,2026-05-21T13:51:46.394832+05:30
2026-05-18,9,gi-client-web,/assets/category/bonds,desktop,1,0,1,1.404,1.404,0.128,0.128,1.669,1.669,0.96,0.96,0.0,0.0,2026-05-21T13:51:46.394832+05:30
2026-05-18,9,gi-client-web,/assets/category/bonds,mobile,3,0,1,1.384,1.384,0.536,0.536,1.407,1.407,1.384,1.384,0.0,0.0,2026-05-21T13:51:46.394832+05:30
2026-05-18,9,gi-client-web,/assets/corporate-fds,mobile,1,0,1,1.823,1.823,0.0,0.0,0.0,0.0,1.339,1.339,0.0,0.0,2026-05-21T13:51:46.394832+05:30
2026-05-18,9,gi-client-web,/discover,desktop,10,0,4,1.60546875,2.572,0.079833984375,0.176,0.6259765625,0.915,0.966796875,1.416,0.0,0.0,2026-05-21T13:51:46.394832+05:30
2026-05-18,9,gi-client-web,/discover,mobile,410,7,333,3.84375,11.625,0.33984375,0.8046875,2.6875,3.3125,2.46875,7.8125,0.0,0.0,2026-05-21T13:51:46.394832+05:30
2026-05-18,9,gi-client-web,/discover,tablet,2,0,2,4.864,4.864,0.496,0.496,2.285,2.285,1.836,1.836,0.0,0.0,2026-05-21T13:51:46.394832+05:30
2026-05-18,9,gi-client-web,/external-ui/[uuid],desktop,2,0,1,2.008,2.008,0.0,0.0,0.0,0.0,2.008,2.008,0.0,0.0,2026-05-21T13:51:46.394832+05:30
2026-05-18,9,gi-client-web,/external-ui/[uuid],mobile,230,1,197,1.640625,5.4375,0.30859375,2.2,0.0019989013671875,0.0030059814453125,1.671875,5.4375,0.0,0.0,2026-05-21T13:51:46.394832+05:30
2026-05-18,9,gi-client-web,/external-ui/[uuid],tablet,1,0,1,0.215,0.215,0.0,0.0,0.0,0.0,0.215,0.215,0.0,0.0,2026-05-21T13:51:46.394832+05:30
2026-05-18,9,gi-client-web,/login,desktop,34,1,24,1.2421875,1.8828125,0.185546875,1.808,0.5859375,0.8203125,1.0234375,1.8515625,0.0,0.0,2026-05-21T13:51:46.394832+05:30
2026-05-18,9,gi-client-web,/login,mobile,151,7,122,1.609375,5.3125,0.34765625,0.8515625,0.02392578125,3.0625,1.390625,5.0625,0.0,0.0,2026-05-21T13:51:46.394832+05:30
2026-05-18,9,gi-client-web,/portfolio,desktop,9,7,5,2.828125,7.704,0.05596923828125,0.088,0.169,0.169,0.69140625,7.416,0.0,0.0,2026-05-21T13:51:46.394832+05:30
2026-05-18,9,gi-client-web,/portfolio,mobile,123,10,75,1.640625,5.1875,0.31640625,0.5546875,0.546875,2.9375,1.171875,3.59375,0.0,0.0,2026-05-21T13:51:46.394832+05:30
2026-05-18,9,gi-client-web,/portfolio,tablet,1,0,1,0.29,0.29,0.048,0.048,0.0,0.0,0.263,0.263,0.0,0.0,2026-05-21T13:51:46.394832+05:30
2026-05-18,9,gi-client-web,/quick-start,desktop,4,0,4,2.0546875,2.488,0.072,0.072,0.004,0.004,1.60546875,2.0,0.0,0.0,2026-05-21T13:51:46.394832+05:30
2026-05-18,9,gi-client-web,/quick-start,mobile,16,0,12,3.6953125,10.3,0.345703125,0.84,0.00604248046875,0.369,5.4375,19.116,0.0,0.0,2026-05-21T13:51:46.394832+05:30
2026-05-18,9,gi-client-web,/referral,desktop,1,0,1,4.747,4.747,0.0,0.0,1.159,1.159,3.837,3.837,0.0,0.0,2026-05-21T13:51:46.394832+05:30
2026-05-18,9,gi-client-web,/referral,mobile,4,1,3,1.645,1.645,0.128,0.128,0.2197265625,1.266,1.1796875,1.94,0.0,0.0,2026-05-21T13:51:46.394832+05:30
2026-05-18,9,gi-client-web,/signup,mobile,14,0,9,2.0859375,4.832,0.0,0.0,0.021,0.021,2.1953125,4.196,0.0,0.0,2026-05-21T13:51:46.394832+05:30
2026-05-18,9,gi-client-web,/user-kyc,mobile,31,0,23,3.296875,5.46875,0.271484375,0.424,0.0380859375,1.03125,1.203125,4.5625,0.0,0.0,2026-05-21T13:51:46.394832+05:30
2026-05-18,10,gi-client-static,/,desktop,44,5,35,1.390625,3.34375,0.048095703125,0.064,0.00494384765625,0.240234375,1.703125,5.6875,0.0,0.0,2026-05-21T13:34:43.591304+05:30
2026-05-18,10,gi-client-static,/,mobile,118,3,78,3.4375,16.5,0.177734375,0.35546875,0.00396728515625,0.05322265625,2.9375,12.25,0.0,0.0,2026-05-21T13:34:43.591304+05:30
2026-05-18,10,gi-client-static,/,tablet,1,0,1,5.036,5.036,0.04,0.04,0.059,0.059,2.568,2.568,0.0,0.0,2026-05-21T13:34:43.591304+05:30
2026-05-18,10,gi-client-static,/,unknown,2,2,1,2.696,2.696,0.0,0.0,0.0,0.0,3.568,3.568,0.0,0.0,2026-05-21T13:34:43.591304+05:30
2026-05-18,10,gi-client-static,/baskets,desktop,2,0,1,0.976,0.976,0.016,0.016,0.001,0.001,0.824,0.824,0.0,0.0,2026-05-21T13:34:43.591304+05:30
2026-05-18,10,gi-client-static,/blog/[slug],desktop,48,0,32,1.7890625,4.21875,0.048095703125,0.08,0.003997802734375,0.006988525390625,1.6171875,5.34375,0.0,0.0,2026-05-21T13:34:43.591304+05:30
2026-05-18,10,gi-client-static,/blog/[slug],mobile,201,35,147,3.03125,8.625,0.185546875,0.42578125,0.0140380859375,0.0849609375,2.96875,8.375,0.0,0.0,2026-05-21T13:34:43.591304+05:30
2026-05-18,10,gi-client-static,/blog/[slug],tablet,2,0,2,9.9,9.9,0.0,0.0,0.031,0.031,9.256,9.256,0.0,0.0,2026-05-21T13:34:43.591304+05:30
2026-05-18,10,gi-client-static,/blog/[slug],unknown,4,2,1,4.323,4.323,0.0,0.0,0.953,0.953,4.323,4.323,0.0,0.0,2026-05-21T13:34:43.591304+05:30
2026-05-18,10,gi-client-static,/corporate-bonds,desktop,9,0,9,1.4296875,4.016,0.031982421875,0.08,0.001983642578125,0.178,1.3828125,3.8,0.0,0.0,2026-05-21T13:34:43.591304+05:30
2026-05-18,10,gi-client-static,/corporate-bonds,mobile,2,0,2,1.064,1.064,0.184,0.184,0.0,0.0,1.064,1.064,0.0,0.0,2026-05-21T13:34:43.591304+05:30
2026-05-18,10,gi-client-static,/corporate-fds,desktop,1,0,1,1.152,1.152,0.0,0.0,0.001,0.001,1.152,1.152,0.0,0.0,2026-05-21T13:34:43.591304+05:30
2026-05-18,10,gi-client-static,/corporate-fds,mobile,3,0,2,2.144,2.144,0.0,0.0,0.002,0.002,1.558,1.558,0.0,0.0,2026-05-21T13:34:43.591304+05:30
2026-05-18,10,gi-client-static,/faq/[type]/...,desktop,1,0,1,0.932,0.932,0.072,0.072,0.049,0.049,0.512,0.512,0.0,0.0,2026-05-21T13:34:43.591304+05:30
2026-05-18,10,gi-client-static,/invoiceX,desktop,2,0,2,0.684,0.684,0.016,0.016,0.001,0.001,0.46,0.46,0.0,0.0,2026-05-21T13:34:43.591304+05:30
2026-05-18,10,gi-client-static,/leasex,desktop,2,0,2,0.992,0.992,0.08,0.08,0.0010016326904296875,0.002,0.956,0.956,0.0,0.0,2026-05-21T13:34:43.591304+05:30
2026-05-18,10,gi-client-static,/marketing/[url],mobile,5,0,4,2.3828125,4.284,0.288,0.288,0.036,0.036,2.2890625,3.632,0.0,0.0,2026-05-21T13:34:43.591304+05:30
2026-05-18,10,gi-client-static,/sell-anytime,mobile,7,0,5,6.671875,11.596,0.392578125,1.52,0.01,0.01,6.078125,11.38,0.0,0.0,2026-05-21T13:34:43.591304+05:30
2026-05-18,10,gi-client-web,/assets,desktop,13,3,6,2.6015625,2.895,0.07177734375,0.096,0.6337890625,0.906,1.3828125,3.751,0.0,0.0,2026-05-21T13:51:51.736418+05:30
2026-05-18,10,gi-client-web,/assets,mobile,40,3,28,2.921875,13.928,0.271484375,0.376953125,1.53125,1.84375,1.3671875,5.34375,0.0,0.0,2026-05-21T13:51:51.736418+05:30
2026-05-18,10,gi-client-web,/assets/bonds,desktop,5,0,4,0.935546875,1.38,0.294921875,0.344,0.746,0.746,0.916015625,1.38,0.0,0.0,2026-05-21T13:51:51.736418+05:30
2026-05-18,10,gi-client-web,/assets/bonds,mobile,37,6,13,2.421875,4.872,0.6015625,1.015625,1.421875,1.546875,2.09375,12.375,0.0,0.0,2026-05-21T13:51:51.736418+05:30
2026-05-18,10,gi-client-web,/assets/category/bonds,mobile,3,0,1,2.176,2.176,253509.296,253509.296,0.176,0.176,1.736,1.736,0.0,0.0,2026-05-21T13:51:51.736418+05:30
2026-05-18,10,gi-client-web,/discover,desktop,31,2,22,2.609375,3.671875,0.0966796875,0.28515625,1.078125,1.502,0.98828125,3.328125,0.0,0.0,2026-05-21T13:51:51.736418+05:30
2026-05-18,10,gi-client-web,/discover,mobile,501,5,401,4.0625,12.375,0.41015625,0.8203125,2.5625,3.0625,2.59375,7.8125,0.0,0.0,2026-05-21T13:51:51.736418+05:30
2026-05-18,10,gi-client-web,/external-ui/[uuid],desktop,1,0,1,1.764,1.764,0.0,0.0,0.0,0.0,1.764,1.764,0.0,0.0,2026-05-21T13:51:51.736418+05:30
2026-05-18,10,gi-client-web,/external-ui/[uuid],mobile,290,0,263,2.09375,6.3125,0.048095703125,0.368,0.0019989013671875,0.003997802734375,2.09375,6.3125,0.0,0.0,2026-05-21T13:51:51.736418+05:30
2026-05-18,10,gi-client-web,/external-ui/[uuid],tablet,4,0,3,1.476,1.476,0.0,0.0,0.001,0.001,0.61328125,1.476,0.0,0.0,2026-05-21T13:51:51.736418+05:30
2026-05-18,10,gi-client-web,/login,desktop,65,1,51,0.9296875,3.46875,0.158203125,0.38671875,0.609375,0.859375,0.8046875,2.53125,0.0,0.0,2026-05-21T13:51:51.736418+05:30
2026-05-18,10,gi-client-web,/login,mobile,125,2,101,1.640625,3.15625,0.37890625,0.7109375,0.02001953125,1.53125,1.515625,3.84375,0.0,0.0,2026-05-21T13:51:51.736418+05:30
2026-05-18,10,gi-client-web,/portfolio,desktop,10,1,5,2.390625,4.26,0.14404296875,0.168,0.205078125,0.29,3.953125,4.009,0.0,0.0,2026-05-21T13:51:51.736418+05:30
2026-05-18,10,gi-client-web,/portfolio,mobile,139,12,90,2.09375,6.0625,0.390625,1.6875,0.703125,1.59375,1.359375,5.3125,0.0,0.0,2026-05-21T13:51:51.736418+05:30
2026-05-18,10,gi-client-web,/quick-start,mobile,36,0,25,2.984375,4.65625,0.30859375,10.024,0.00604248046875,0.0791015625,3.171875,5.71875,0.0,0.0,2026-05-21T13:51:51.736418+05:30
2026-05-18,10,gi-client-web,/referral,desktop,1,1,1,0.812,0.812,0.08,0.08,0.002,0.002,0.496,0.496,0.0,0.0,2026-05-21T13:51:51.736418+05:30
2026-05-18,10,gi-client-web,/referral,mobile,3,0,4,8.53125,13.192,11900.36,11900.36,1.3203125,2.741,6.96875,11.34,0.0,0.0,2026-05-21T13:51:51.736418+05:30
2026-05-18,10,gi-client-web,/signup,desktop,1,1,1,0.775,0.775,0.0,0.0,0.0,0.0,0.592,0.592,0.0,0.0,2026-05-21T13:51:51.736418+05:30
2026-05-18,10,gi-client-web,/signup,mobile,18,3,10,2.203125,3.676,11665.736,11665.736,0.021,0.021,1.4765625,3.576,0.0,0.0,2026-05-21T13:51:51.736418+05:30
2026-05-18,10,gi-client-web,/user-kyc,desktop,1,0,1,3.048,3.048,0.0,0.0,0.0,0.0,1.524,1.524,0.0,0.0,2026-05-21T13:51:51.736418+05:30
2026-05-18,10,gi-client-web,/user-kyc,mobile,39,0,33,4.3125,12.625,0.29296875,0.7265625,0.1181640625,1.421875,1.359375,3.59375,0.0,0.0,2026-05-21T13:51:51.736418+05:30
2026-05-18,11,gi-client-static,/,desktop,37,0,21,1.7265625,3.109375,0.06396484375,0.08,0.0030059814453125,0.004974365234375,1.6484375,2.953125,0.0,0.0,2026-05-21T13:34:49.961778+05:30
2026-05-18,11,gi-client-static,/,mobile,128,3,82,3.03125,7.1875,0.1435546875,0.384765625,0.00494384765625,0.244140625,2.65625,6.3125,0.0,0.0,2026-05-21T13:34:49.961778+05:30
2026-05-18,11,gi-client-static,/baskets,desktop,2,0,1,0.769,0.769,0.056,0.056,0.001,0.001,0.857,0.857,0.0,0.0,2026-05-21T13:34:49.961778+05:30
2026-05-18,11,gi-client-static,/blog,desktop,1,0,1,7.756,7.756,0.0,0.0,0.005,0.005,5.16,5.16,0.0,0.0,2026-05-21T13:34:49.961778+05:30
2026-05-18,11,gi-client-static,/blog,mobile,1,0,1,3.16,3.16,0.28,0.28,0.005,0.005,2.452,2.452,0.0,0.0,2026-05-21T13:34:49.961778+05:30
2026-05-18,11,gi-client-static,/blog/[slug],desktop,96,1,71,2.296875,3.484375,0.05615234375,0.34765625,0.00494384765625,0.00604248046875,1.7421875,3.171875,0.0,0.0,2026-05-21T13:34:49.961778+05:30
2026-05-18,11,gi-client-static,/blog/[slug],mobile,227,54,178,3.28125,10.375,0.240234375,0.39453125,0.0111083984375,0.0673828125,2.78125,8.125,0.0,0.0,2026-05-21T13:34:49.961778+05:30
2026-05-18,11,gi-client-static,/blog/[slug],tablet,4,0,4,2.390625,6.196,0.096,0.096,0.024,0.024,2.078125,6.196,0.0,0.0,2026-05-21T13:34:49.961778+05:30
2026-05-18,11,gi-client-static,/blog/[slug],unknown,3,2,2,28.656,28.656,0.0,0.0,0.032,0.032,2.848,2.848,0.0,0.0,2026-05-21T13:34:49.961778+05:30
2026-05-18,11,gi-client-static,/corporate-bonds,desktop,4,0,4,1.810546875,1.964,0.0640869140625,0.072,0.0079345703125,0.074,1.44140625,1.928,0.0,0.0,2026-05-21T13:34:49.961778+05:30
2026-05-18,11,gi-client-static,/corporate-bonds,mobile,3,0,3,2.336,2.336,0.064,0.064,0.0,0.0,2.336,2.336,0.0,0.0,2026-05-21T13:34:49.961778+05:30
2026-05-18,11,gi-client-static,/corporate-fds,desktop,2,0,2,5.442,5.442,0.04,0.04,0.002,0.002,4.007,4.007,0.0,0.0,2026-05-21T13:34:49.961778+05:30
2026-05-18,11,gi-client-static,/corporate-fds,mobile,5,0,5,2.4453125,3.748,0.056,0.056,0.002,0.002,1.81640625,2.428,0.0,0.0,2026-05-21T13:34:49.961778+05:30
2026-05-18,11,gi-client-static,/faq/[type]/...,mobile,4,0,4,1.037109375,1.429,0.15185546875,0.176,0.0,0.0,1.037109375,1.429,0.0,0.0,2026-05-21T13:34:49.961778+05:30
2026-05-18,11,gi-client-static,/leaseX,mobile,3,0,3,4.852,4.852,0.016,0.016,0.0,0.0,3.608,3.608,0.0,0.0,2026-05-21T13:34:49.961778+05:30
2026-05-18,11,gi-client-static,/marketing/[url],mobile,5,0,1,4.636,4.636,0.168,0.168,0.009,0.009,3.888,3.888,0.0,0.0,2026-05-21T13:34:49.961778+05:30
2026-05-18,11,gi-client-static,/nse-sebi-integration,mobile,2,0,1,2.792,2.792,0.0,0.0,0.048,0.048,2.56,2.56,0.0,0.0,2026-05-21T13:34:49.961778+05:30
2026-05-18,11,gi-client-static,/sell-anytime,desktop,2,0,2,1.016,1.016,0.024,0.024,0.001,0.001,0.476,0.476,0.0,0.0,2026-05-21T13:34:49.961778+05:30
2026-05-18,11,gi-client-static,/sell-anytime,mobile,7,0,6,4.40625,19.764,0.24,0.24,0.106,0.106,6.65625,11.204,0.0,0.0,2026-05-21T13:34:49.961778+05:30
2026-05-18,11,gi-client-web,/assets,desktop,16,0,6,1.4296875,2.84,0.11181640625,0.144,0.7763671875,0.801,0.56640625,2.486,0.0,0.0,2026-05-21T13:51:57.254753+05:30
2026-05-18,11,gi-client-web,/assets,mobile,48,1,23,6.03125,13.8125,0.416015625,0.79296875,1.390625,2.28125,1.703125,6.8125,0.0,0.0,2026-05-21T13:51:57.254753+05:30
2026-05-18,11,gi-client-web,/assets,tablet,3,0,3,0.836,0.836,0.096,0.096,0.362,0.362,0.4,0.4,0.0,0.0,2026-05-21T13:51:57.254753+05:30
2026-05-18,11,gi-client-web,/assets/bonds,desktop,14,2,12,1.6328125,3.204,0.07958984375,0.152,0.26953125,1.725,0.87109375,3.136,0.0,0.0,2026-05-21T13:51:57.254753+05:30
2026-05-18,11,gi-client-web,/assets/bonds,mobile,48,5,11,4.65625,7.096,0.5546875,0.8671875,0.7578125,1.546875,2.109375,5.40625,0.0,0.0,2026-05-21T13:51:57.254753+05:30
2026-05-18,11,gi-client-web,/assets/bonds,tablet,1,0,1,5.185,5.185,0.272,0.272,0.06,0.06,2.569,2.569,0.0,0.0,2026-05-21T13:51:57.254753+05:30
2026-05-18,11,gi-client-web,/assets/category/bonds,desktop,1,0,1,1.22,1.22,0.272,0.272,1.636,1.636,1.004,1.004,0.0,0.0,2026-05-21T13:51:57.254753+05:30
2026-05-18,11,gi-client-web,/discover,desktop,24,0,15,3.265625,8.748,0.1201171875,0.25390625,0.89453125,1.816,0.9765625,8.125,0.0,0.0,2026-05-21T13:51:57.254753+05:30
2026-05-18,11,gi-client-web,/discover,mobile,482,6,403,3.71875,10.625,0.359375,0.96875,2.34375,3.09375,2.34375,6.4375,0.0,0.0,2026-05-21T13:51:57.254753+05:30
2026-05-18,11,gi-client-web,/discover,tablet,2,0,2,2.032,2.032,0.376,0.376,2.216,2.216,1.392,1.392,0.0,0.0,2026-05-21T13:51:57.254753+05:30
2026-05-18,11,gi-client-web,/external-ui/[uuid],desktop,2,0,2,2.776,2.776,0.0,0.0,0.0,0.0,2.776,2.776,0.0,0.0,2026-05-21T13:51:57.254753+05:30
2026-05-18,11,gi-client-web,/external-ui/[uuid],mobile,279,0,241,1.953125,4.8125,0.8828125,1.168,0.0019989013671875,0.0030059814453125,1.921875,5.8125,0.0,0.0,2026-05-21T13:51:57.254753+05:30
2026-05-18,11,gi-client-web,/external-ui/[uuid],tablet,12,0,12,0.662109375,1.496,0.0,0.0,0.002,0.002,0.662109375,1.496,0.0,0.0,2026-05-21T13:51:57.254753+05:30
2026-05-18,11,gi-client-web,/login,desktop,52,0,41,0.9453125,2.78125,0.126953125,0.30859375,0.985,0.985,0.8984375,2.71875,0.0,0.0,2026-05-21T13:51:57.254753+05:30
2026-05-18,11,gi-client-web,/login,mobile,131,3,103,1.4765625,2.671875,0.31640625,0.5859375,0.02001953125,1.53125,1.328125,2.59375,0.0,0.0,2026-05-21T13:51:57.254753+05:30
2026-05-18,11,gi-client-web,/login,tablet,1,0,1,3.567,3.567,0.176,0.176,0.536,0.536,3.567,3.567,0.0,0.0,2026-05-21T13:51:57.254753+05:30
2026-05-18,11,gi-client-web,/portfolio,desktop,8,6,4,1.28515625,1.588,0.152,0.152,0.166,0.166,1.3203125,4.041,0.0,0.0,2026-05-21T13:51:57.254753+05:30
2026-05-18,11,gi-client-web,/portfolio,mobile,146,18,97,1.953125,6.8125,0.33984375,0.7109375,0.703125,2.5625,1.390625,3.59375,0.0,0.0,2026-05-21T13:51:57.254753+05:30
2026-05-18,11,gi-client-web,/quick-start,desktop,4,2,2,2.648,2.648,0.064,0.064,0.36,0.36,7.317,7.317,0.0,0.0,2026-05-21T13:51:57.254753+05:30
2026-05-18,11,gi-client-web,/quick-start,mobile,32,2,16,4.671875,7.248,0.345703125,0.512,0.012939453125,3.68,3.703125,5.53125,0.0,0.0,2026-05-21T13:51:57.254753+05:30
2026-05-18,11,gi-client-web,/referral,desktop,9,4,9,1.2265625,3.752,0.048095703125,0.088,1.1328125,1.28,0.74609375,2.648,0.0,0.0,2026-05-21T13:51:57.254753+05:30
2026-05-18,11,gi-client-web,/signup,desktop,2,1,1,0.316,0.316,0.016,0.016,0.003,0.003,0.268,0.268,0.0,0.0,2026-05-21T13:51:57.254753+05:30
