channel_handle,snapshot_date,dimension,bucket,video_count,avg_views
@fixedreturnsacademy,2026-07-01,hour,16,17,617.9
@fixedreturnsacademy,2026-07-01,hour,21,3,380.7
@fixedreturnsacademy,2026-07-01,hour,15,9,671.1
@fixedreturnsacademy,2026-07-01,hour,22,2,13254.5
@fixedreturnsacademy,2026-07-01,hour,14,9,3104.8
@fixedreturnsacademy,2026-07-01,hour,12,3,335.3
@fixedreturnsacademy,2026-07-01,hour,3,1,309.0
@fixedreturnsacademy,2026-07-01,hour,13,3,1904.3
@fixedreturnsacademy,2026-07-01,hour,11,3,632.7
@fixedreturnsacademy,2026-07-01,hour,10,1,245.0
@fixedreturnsacademy,2026-07-02,day,Wednesday,36,2069.4
@fixedreturnsacademy,2026-07-02,day,Tuesday,43,1031.3
@fixedreturnsacademy,2026-07-02,day,Monday,37,3080.5
@fixedreturnsacademy,2026-07-02,day,Saturday,23,942.3
@fixedreturnsacademy,2026-07-02,day,Friday,38,1793.4
@fixedreturnsacademy,2026-07-02,day,Thursday,35,816.2
@fixedreturnsacademy,2026-07-02,day,Sunday,16,1689.6
@fixedreturnsacademy,2026-07-02,hour,19,40,1853.4
@fixedreturnsacademy,2026-07-02,hour,17,80,1612.8
@fixedreturnsacademy,2026-07-02,hour,18,52,1586.8
@fixedreturnsacademy,2026-07-02,hour,20,5,2173.6
@fixedreturnsacademy,2026-07-02,hour,16,17,619.1
@fixedreturnsacademy,2026-07-02,hour,21,3,381.3
@fixedreturnsacademy,2026-07-02,hour,15,9,671.9
@fixedreturnsacademy,2026-07-02,hour,22,2,13411.5
@fixedreturnsacademy,2026-07-02,hour,14,9,3108.2
@fixedreturnsacademy,2026-07-02,hour,12,3,335.7
@fixedreturnsacademy,2026-07-02,hour,3,1,309.0
@fixedreturnsacademy,2026-07-02,hour,13,3,1908.0
@fixedreturnsacademy,2026-07-02,hour,11,3,633.3
@fixedreturnsacademy,2026-07-02,hour,10,1,245.0
@fixedreturnsacademy,2026-07-03,day,Thursday,36,805.5
@fixedreturnsacademy,2026-07-03,day,Wednesday,36,2074.1
@fixedreturnsacademy,2026-07-03,day,Monday,37,3098.9
@fixedreturnsacademy,2026-07-03,day,Saturday,23,943.2
@fixedreturnsacademy,2026-07-03,day,Friday,38,1798.7
@fixedreturnsacademy,2026-07-03,day,Tuesday,42,1057.2
@fixedreturnsacademy,2026-07-03,day,Sunday,16,1695.4
@fixedreturnsacademy,2026-07-03,hour,16,18,605.8
@fixedreturnsacademy,2026-07-03,hour,19,39,1903.5
@fixedreturnsacademy,2026-07-03,hour,17,80,1617.7
@fixedreturnsacademy,2026-07-03,hour,18,52,1593.2
@fixedreturnsacademy,2026-07-03,hour,20,5,2178.8
@fixedreturnsacademy,2026-07-03,hour,21,3,382.0
@fixedreturnsacademy,2026-07-03,hour,15,9,672.3
@fixedreturnsacademy,2026-07-03,hour,22,2,13593.0
@fixedreturnsacademy,2026-07-03,hour,14,9,3112.2
@fixedreturnsacademy,2026-07-03,hour,12,3,336.3
@fixedreturnsacademy,2026-07-03,hour,3,1,309.0
@fixedreturnsacademy,2026-07-03,hour,13,3,1912.3
@fixedreturnsacademy,2026-07-03,hour,11,3,635.0
@fixedreturnsacademy,2026-07-03,hour,10,1,245.0
@fixedreturnsacademy,2026-07-04,day,Friday,39,1757.4
@fixedreturnsacademy,2026-07-04,day,Thursday,36,807.4
@fixedreturnsacademy,2026-07-04,day,Wednesday,36,2078.9
@fixedreturnsacademy,2026-07-04,day,Monday,37,3116.7
@fixedreturnsacademy,2026-07-04,day,Saturday,23,945.1
@fixedreturnsacademy,2026-07-04,day,Tuesday,42,1061.8
@fixedreturnsacademy,2026-07-04,day,Sunday,16,1698.2
@fixedreturnsacademy,2026-07-04,hour,18,53,1569.7
@fixedreturnsacademy,2026-07-04,hour,16,18,606.9
@fixedreturnsacademy,2026-07-04,hour,19,39,1909.1
@fixedreturnsacademy,2026-07-04,hour,17,80,1621.7
@fixedreturnsacademy,2026-07-04,hour,20,5,2183.4
@fixedreturnsacademy,2026-07-04,hour,21,3,382.3
@fixedreturnsacademy,2026-07-04,hour,15,9,672.9
@fixedreturnsacademy,2026-07-04,hour,22,2,13786.5
@fixedreturnsacademy,2026-07-04,hour,14,9,3115.2
@fixedreturnsacademy,2026-07-04,hour,12,3,336.7
@fixedreturnsacademy,2026-07-04,hour,3,1,309.0
@fixedreturnsacademy,2026-07-04,hour,13,3,1919.0
@fixedreturnsacademy,2026-07-04,hour,11,3,635.0
@fixedreturnsacademy,2026-07-04,hour,10,1,245.0
@fixedreturnsacademy,2026-07-05,day,Saturday,24,913.3
@fixedreturnsacademy,2026-07-05,day,Friday,39,1763.2
@fixedreturnsacademy,2026-07-05,day,Thursday,36,809.8
@fixedreturnsacademy,2026-07-05,day,Wednesday,36,2083.3
@fixedreturnsacademy,2026-07-05,day,Monday,37,3133.5
@fixedreturnsacademy,2026-07-05,day,Tuesday,42,1066.7
@fixedreturnsacademy,2026-07-05,day,Sunday,16,1702.2
@fixedreturnsacademy,2026-07-05,hour,14,10,2823.7
@fixedreturnsacademy,2026-07-05,hour,18,53,1577.2
@fixedreturnsacademy,2026-07-05,hour,16,18,607.8
@fixedreturnsacademy,2026-07-05,hour,19,39,1915.0
@fixedreturnsacademy,2026-07-05,hour,17,80,1626.5
@fixedreturnsacademy,2026-07-05,hour,20,5,2188.6
@fixedreturnsacademy,2026-07-05,hour,21,3,382.7
@fixedreturnsacademy,2026-07-05,hour,15,9,673.6
@fixedreturnsacademy,2026-07-05,hour,22,2,13921.0
@fixedreturnsacademy,2026-07-05,hour,12,3,337.7
@fixedreturnsacademy,2026-07-05,hour,3,1,309.0
@fixedreturnsacademy,2026-07-05,hour,13,3,1921.7
@fixedreturnsacademy,2026-07-05,hour,11,3,635.3
@fixedreturnsacademy,2026-07-05,hour,10,1,245.0
@fixedreturnsacademy,2026-07-06,day,Saturday,24,918.5
@fixedreturnsacademy,2026-07-06,day,Friday,39,1768.2
@fixedreturnsacademy,2026-07-06,day,Thursday,36,811.6
@fixedreturnsacademy,2026-07-06,day,Wednesday,36,2090.5
@fixedreturnsacademy,2026-07-06,day,Monday,37,3145.2
@fixedreturnsacademy,2026-07-06,day,Tuesday,42,1072.0
@fixedreturnsacademy,2026-07-06,day,Sunday,16,1707.1
@fixedreturnsacademy,2026-07-06,hour,14,10,2835.0
@fixedreturnsacademy,2026-07-06,hour,18,53,1584.1
@fixedreturnsacademy,2026-07-06,hour,16,18,608.6
@fixedreturnsacademy,2026-07-06,hour,19,39,1923.8
@fixedreturnsacademy,2026-07-06,hour,17,80,1630.5
@fixedreturnsacademy,2026-07-06,hour,20,5,2197.4
@fixedreturnsacademy,2026-07-06,hour,21,3,382.7
@fixedreturnsacademy,2026-07-06,hour,15,9,674.1
@fixedreturnsacademy,2026-07-06,hour,22,2,14004.5
@fixedreturnsacademy,2026-07-06,hour,12,3,338.3
@fixedreturnsacademy,2026-07-06,hour,3,1,309.0
@fixedreturnsacademy,2026-07-06,hour,13,3,1923.3
@fixedreturnsacademy,2026-07-06,hour,11,3,636.7
@fixedreturnsacademy,2026-07-06,hour,10,1,245.0
@fixedreturnsacademy,2026-07-07,day,Monday,38,3093.3
@fixedreturnsacademy,2026-07-07,day,Saturday,24,920.5
@fixedreturnsacademy,2026-07-07,day,Friday,39,1772.5
@fixedreturnsacademy,2026-07-07,day,Thursday,36,813.1
@fixedreturnsacademy,2026-07-07,day,Wednesday,36,2096.0
@fixedreturnsacademy,2026-07-07,day,Tuesday,42,1076.1
@fixedreturnsacademy,2026-07-07,day,Sunday,16,1712.7
@fixedreturnsacademy,2026-07-07,hour,18,54,1571.1
@fixedreturnsacademy,2026-07-07,hour,14,10,2839.5
@fixedreturnsacademy,2026-07-07,hour,16,18,609.3
@fixedreturnsacademy,2026-07-07,hour,19,39,1930.5
@fixedreturnsacademy,2026-07-07,hour,17,80,1634.8
@fixedreturnsacademy,2026-07-07,hour,20,5,2202.4
@fixedreturnsacademy,2026-07-07,hour,21,3,383.3
@fixedreturnsacademy,2026-07-07,hour,15,9,675.3
@fixedreturnsacademy,2026-07-07,hour,22,2,14157.0
@fixedreturnsacademy,2026-07-07,hour,12,3,338.7
@fixedreturnsacademy,2026-07-07,hour,3,1,309.0
@fixedreturnsacademy,2026-07-07,hour,13,3,1927.0
@fixedreturnsacademy,2026-07-07,hour,11,3,637.0
@fixedreturnsacademy,2026-07-07,hour,10,1,245.0
@fixedreturnsacademy,2026-07-08,day,Tuesday,43,1058.9
@fixedreturnsacademy,2026-07-08,day,Monday,38,3114.2
@fixedreturnsacademy,2026-07-08,day,Saturday,24,921.6
@fixedreturnsacademy,2026-07-08,day,Friday,39,1775.8
@fixedreturnsacademy,2026-07-08,day,Thursday,36,815.4
@fixedreturnsacademy,2026-07-08,day,Wednesday,36,2100.7
@fixedreturnsacademy,2026-07-08,day,Sunday,16,1717.2
@fixedreturnsacademy,2026-07-08,hour,19,40,1890.8
@fixedreturnsacademy,2026-07-08,hour,18,54,1580.4
@fixedreturnsacademy,2026-07-08,hour,14,10,2843.5
@fixedreturnsacademy,2026-07-08,hour,16,18,610.2
@fixedreturnsacademy,2026-07-08,hour,17,80,1639.3
@fixedreturnsacademy,2026-07-08,hour,20,5,2209.2
@fixedreturnsacademy,2026-07-08,hour,21,3,383.3
@fixedreturnsacademy,2026-07-08,hour,15,9,676.4
@fixedreturnsacademy,2026-07-08,hour,22,2,14306.5
@fixedreturnsacademy,2026-07-08,hour,12,3,340.0
@fixedreturnsacademy,2026-07-08,hour,3,1,309.0
@fixedreturnsacademy,2026-07-08,hour,13,3,1929.7
@fixedreturnsacademy,2026-07-08,hour,11,3,637.3
@fixedreturnsacademy,2026-07-08,hour,10,1,245.0
@fixedreturnsacademy,2026-07-09,day,Wednesday,37,2049.6
@fixedreturnsacademy,2026-07-09,day,Tuesday,43,1065.3
@fixedreturnsacademy,2026-07-09,day,Monday,38,3128.8
@fixedreturnsacademy,2026-07-09,day,Saturday,24,922.8
@fixedreturnsacademy,2026-07-09,day,Friday,39,1779.6
@fixedreturnsacademy,2026-07-09,day,Thursday,36,818.0
@fixedreturnsacademy,2026-07-09,day,Sunday,16,1721.7
@fixedreturnsacademy,2026-07-09,hour,18,55,1558.8
@fixedreturnsacademy,2026-07-09,hour,19,40,1897.5
@fixedreturnsacademy,2026-07-09,hour,14,10,2847.0
@fixedreturnsacademy,2026-07-09,hour,16,18,611.2
@fixedreturnsacademy,2026-07-09,hour,17,80,1643.2
@fixedreturnsacademy,2026-07-09,hour,20,5,2217.6
@fixedreturnsacademy,2026-07-09,hour,21,3,384.0
@fixedreturnsacademy,2026-07-09,hour,15,9,677.3
@fixedreturnsacademy,2026-07-09,hour,22,2,14448.5
@fixedreturnsacademy,2026-07-09,hour,12,3,340.7
@fixedreturnsacademy,2026-07-09,hour,3,1,309.0
@fixedreturnsacademy,2026-07-09,hour,13,3,1933.0
@fixedreturnsacademy,2026-07-09,hour,11,3,638.0
@fixedreturnsacademy,2026-07-09,hour,10,1,245.0
@fixedreturnsacademy,2026-07-10,day,Thursday,37,812.6
@fixedreturnsacademy,2026-07-10,day,Wednesday,37,2054.6
@fixedreturnsacademy,2026-07-10,day,Tuesday,43,1070.6
@fixedreturnsacademy,2026-07-10,day,Monday,38,3144.4
@fixedreturnsacademy,2026-07-10,day,Saturday,24,924.3
@fixedreturnsacademy,2026-07-10,day,Friday,39,1783.1
@fixedreturnsacademy,2026-07-10,day,Sunday,16,1727.3
@fixedreturnsacademy,2026-07-10,hour,19,41,1870.8
@fixedreturnsacademy,2026-07-10,hour,18,55,1565.0
@fixedreturnsacademy,2026-07-10,hour,14,10,2850.0
@fixedreturnsacademy,2026-07-10,hour,16,18,611.9
@fixedreturnsacademy,2026-07-10,hour,17,80,1647.6
@fixedreturnsacademy,2026-07-10,hour,20,5,2226.0
@fixedreturnsacademy,2026-07-10,hour,21,3,385.0
@fixedreturnsacademy,2026-07-10,hour,15,9,678.2
@fixedreturnsacademy,2026-07-10,hour,22,2,14583.5
@fixedreturnsacademy,2026-07-10,hour,12,3,340.7
@fixedreturnsacademy,2026-07-10,hour,3,1,309.0
@fixedreturnsacademy,2026-07-10,hour,13,3,1939.0
@fixedreturnsacademy,2026-07-10,hour,11,3,638.7
@fixedreturnsacademy,2026-07-10,hour,10,1,245.0
@fixedreturnsacademy,2026-07-11,day,Friday,40,1742.5
@fixedreturnsacademy,2026-07-11,day,Thursday,37,823.3
@fixedreturnsacademy,2026-07-11,day,Wednesday,37,2060.0
@fixedreturnsacademy,2026-07-11,day,Tuesday,43,1075.4
@fixedreturnsacademy,2026-07-11,day,Monday,38,3157.2
@fixedreturnsacademy,2026-07-11,day,Saturday,24,925.6
@fixedreturnsacademy,2026-07-11,day,Sunday,16,1731.2
@fixedreturnsacademy,2026-07-11,hour,19,42,1840.4
@fixedreturnsacademy,2026-07-11,hour,18,55,1571.1
@fixedreturnsacademy,2026-07-11,hour,14,10,2851.9
@fixedreturnsacademy,2026-07-11,hour,16,18,612.7
@fixedreturnsacademy,2026-07-11,hour,17,80,1651.6
@fixedreturnsacademy,2026-07-11,hour,20,5,2233.8
@fixedreturnsacademy,2026-07-11,hour,21,3,385.0
@fixedreturnsacademy,2026-07-11,hour,15,9,679.1
@fixedreturnsacademy,2026-07-11,hour,22,2,14688.5
@fixedreturnsacademy,2026-07-11,hour,12,3,341.3
@fixedreturnsacademy,2026-07-11,hour,3,1,309.0
@fixedreturnsacademy,2026-07-11,hour,13,3,1942.0
@fixedreturnsacademy,2026-07-11,hour,11,3,638.7
@fixedreturnsacademy,2026-07-11,hour,10,1,245.0
@fixedreturnsacademy,2026-07-12,day,Saturday,25,890.1
@fixedreturnsacademy,2026-07-12,day,Friday,40,1747.5
@fixedreturnsacademy,2026-07-12,day,Thursday,37,826.8
@fixedreturnsacademy,2026-07-12,day,Wednesday,37,2065.4
@fixedreturnsacademy,2026-07-12,day,Tuesday,43,1080.0
@fixedreturnsacademy,2026-07-12,day,Monday,38,3168.7
@fixedreturnsacademy,2026-07-12,day,Sunday,16,1735.7
@fixedreturnsacademy,2026-07-12,hour,19,43,1806.4
@fixedreturnsacademy,2026-07-12,hour,18,55,1576.5
@fixedreturnsacademy,2026-07-12,hour,14,10,2854.6
@fixedreturnsacademy,2026-07-12,hour,16,18,613.3
@fixedreturnsacademy,2026-07-12,hour,17,80,1655.6
@fixedreturnsacademy,2026-07-12,hour,20,5,2241.2
@fixedreturnsacademy,2026-07-12,hour,21,3,385.3
@fixedreturnsacademy,2026-07-12,hour,15,9,679.7
@fixedreturnsacademy,2026-07-12,hour,22,2,14776.0
@fixedreturnsacademy,2026-07-12,hour,12,3,342.0
@fixedreturnsacademy,2026-07-12,hour,3,1,309.0
@fixedreturnsacademy,2026-07-12,hour,13,3,1946.0
@fixedreturnsacademy,2026-07-12,hour,11,3,639.0
@fixedreturnsacademy,2026-07-12,hour,10,1,245.0
@fixedreturnsacademy,2026-07-13,day,Saturday,25,892.0
@fixedreturnsacademy,2026-07-13,day,Friday,40,1753.6
@fixedreturnsacademy,2026-07-13,day,Thursday,37,830.1
@fixedreturnsacademy,2026-07-13,day,Wednesday,37,2070.2
@fixedreturnsacademy,2026-07-13,day,Tuesday,43,1086.0
@fixedreturnsacademy,2026-07-13,day,Monday,38,3179.3
@fixedreturnsacademy,2026-07-13,day,Sunday,16,1740.1
@fixedreturnsacademy,2026-07-13,hour,19,43,1814.9
@fixedreturnsacademy,2026-07-13,hour,18,55,1582.7
@fixedreturnsacademy,2026-07-13,hour,14,10,2856.5
@fixedreturnsacademy,2026-07-13,hour,16,18,614.2
@fixedreturnsacademy,2026-07-13,hour,17,80,1659.2
@fixedreturnsacademy,2026-07-13,hour,20,5,2262.4
@fixedreturnsacademy,2026-07-13,hour,21,3,385.7
@fixedreturnsacademy,2026-07-13,hour,15,9,681.2
@fixedreturnsacademy,2026-07-13,hour,22,2,14856.0
@fixedreturnsacademy,2026-07-13,hour,12,3,342.3
@fixedreturnsacademy,2026-07-13,hour,3,1,309.0
@fixedreturnsacademy,2026-07-13,hour,13,3,1950.3
@fixedreturnsacademy,2026-07-13,hour,11,3,640.3
@fixedreturnsacademy,2026-07-13,hour,10,1,245.0
@fixedreturnsacademy,2026-07-14,day,Saturday,25,894.4
@fixedreturnsacademy,2026-07-14,day,Friday,40,1757.5
@fixedreturnsacademy,2026-07-14,day,Thursday,37,832.6
@fixedreturnsacademy,2026-07-14,day,Wednesday,37,2075.2
@fixedreturnsacademy,2026-07-14,day,Tuesday,42,1103.6
@fixedreturnsacademy,2026-07-14,day,Monday,38,3192.9
@fixedreturnsacademy,2026-07-14,day,Sunday,16,1744.6
@fixedreturnsacademy,2026-07-14,hour,19,43,1821.7
@fixedreturnsacademy,2026-07-14,hour,18,55,1589.0
@fixedreturnsacademy,2026-07-14,hour,14,10,2858.6
@fixedreturnsacademy,2026-07-14,hour,16,18,614.8
@fixedreturnsacademy,2026-07-14,hour,17,80,1663.4
@fixedreturnsacademy,2026-07-14,hour,20,5,2274.6
@fixedreturnsacademy,2026-07-14,hour,21,3,386.3
@fixedreturnsacademy,2026-07-14,hour,15,9,682.0
@fixedreturnsacademy,2026-07-14,hour,22,2,14973.5
@fixedreturnsacademy,2026-07-14,hour,12,3,343.0
@fixedreturnsacademy,2026-07-14,hour,3,1,309.0
@fixedreturnsacademy,2026-07-14,hour,13,2,2638.0
@fixedreturnsacademy,2026-07-14,hour,11,3,641.0
@fixedreturnsacademy,2026-07-14,hour,10,1,245.0
@fixedreturnsacademy,2026-07-15,day,Tuesday,43,1082.6
@fixedreturnsacademy,2026-07-15,day,Saturday,25,895.8
@fixedreturnsacademy,2026-07-15,day,Friday,40,1761.2
@fixedreturnsacademy,2026-07-15,day,Thursday,37,835.0
@fixedreturnsacademy,2026-07-15,day,Wednesday,37,2079.0
@fixedreturnsacademy,2026-07-15,day,Monday,38,3206.5
@fixedreturnsacademy,2026-07-15,day,Sunday,16,1750.1
@fixedreturnsacademy,2026-07-15,hour,19,44,1785.6
@fixedreturnsacademy,2026-07-15,hour,18,55,1594.3
@fixedreturnsacademy,2026-07-15,hour,14,10,2860.5
@fixedreturnsacademy,2026-07-15,hour,16,18,615.6
@fixedreturnsacademy,2026-07-15,hour,17,80,1667.2
@fixedreturnsacademy,2026-07-15,hour,20,5,2282.8
@fixedreturnsacademy,2026-07-15,hour,21,3,387.0
@fixedreturnsacademy,2026-07-15,hour,15,9,682.8
@fixedreturnsacademy,2026-07-15,hour,22,2,15113.5
@fixedreturnsacademy,2026-07-15,hour,12,3,343.7
@fixedreturnsacademy,2026-07-15,hour,3,1,309.0
@fixedreturnsacademy,2026-07-15,hour,13,2,2645.0
@fixedreturnsacademy,2026-07-15,hour,11,3,641.0
@fixedreturnsacademy,2026-07-15,hour,10,1,245.0
@fixedreturnsacademy,2026-07-16,day,Tuesday,43,1088.3
@fixedreturnsacademy,2026-07-16,day,Saturday,25,897.4
@fixedreturnsacademy,2026-07-16,day,Friday,40,1765.0
@fixedreturnsacademy,2026-07-16,day,Thursday,37,837.1
@fixedreturnsacademy,2026-07-16,day,Wednesday,37,2082.6
@fixedreturnsacademy,2026-07-16,day,Monday,38,3220.8
@fixedreturnsacademy,2026-07-16,day,Sunday,16,1755.7
@fixedreturnsacademy,2026-07-16,hour,19,44,1791.5
@fixedreturnsacademy,2026-07-16,hour,18,55,1600.0
@fixedreturnsacademy,2026-07-16,hour,14,10,2862.9
@fixedreturnsacademy,2026-07-16,hour,16,18,616.2
@fixedreturnsacademy,2026-07-16,hour,17,80,1671.7
@fixedreturnsacademy,2026-07-16,hour,20,5,2289.4
@fixedreturnsacademy,2026-07-16,hour,21,3,387.7
@fixedreturnsacademy,2026-07-16,hour,15,9,683.4
@fixedreturnsacademy,2026-07-16,hour,22,2,15241.0
@fixedreturnsacademy,2026-07-16,hour,12,3,344.7
@fixedreturnsacademy,2026-07-16,hour,3,1,309.0
@fixedreturnsacademy,2026-07-16,hour,13,2,2651.0
@fixedreturnsacademy,2026-07-16,hour,11,3,642.7
@fixedreturnsacademy,2026-07-16,hour,10,1,245.0
@fixedreturnsacademy,2026-07-17,day,Thursday,38,820.2
@fixedreturnsacademy,2026-07-17,day,Tuesday,43,1093.9
@fixedreturnsacademy,2026-07-17,day,Saturday,25,898.7
@fixedreturnsacademy,2026-07-17,day,Friday,40,1768.3
@fixedreturnsacademy,2026-07-17,day,Wednesday,37,2087.2
@fixedreturnsacademy,2026-07-17,day,Monday,38,3233.2
@fixedreturnsacademy,2026-07-17,day,Sunday,16,1760.2
@fixedreturnsacademy,2026-07-17,hour,19,45,1760.4
@fixedreturnsacademy,2026-07-17,hour,18,55,1605.6
@fixedreturnsacademy,2026-07-17,hour,14,10,2866.0
@fixedreturnsacademy,2026-07-17,hour,16,18,616.8
@fixedreturnsacademy,2026-07-17,hour,17,80,1675.2
@fixedreturnsacademy,2026-07-17,hour,20,5,2294.8
@fixedreturnsacademy,2026-07-17,hour,21,3,387.7
@fixedreturnsacademy,2026-07-17,hour,15,9,684.3
@fixedreturnsacademy,2026-07-17,hour,22,2,15361.0
@fixedreturnsacademy,2026-07-17,hour,12,3,346.7
@fixedreturnsacademy,2026-07-17,hour,3,1,309.0
@fixedreturnsacademy,2026-07-17,hour,13,2,2657.5
@fixedreturnsacademy,2026-07-17,hour,11,3,643.0
@fixedreturnsacademy,2026-07-17,hour,10,1,245.0
@fixedreturnsacademy,2026-07-18,day,Friday,42,1689.1
@fixedreturnsacademy,2026-07-18,day,Thursday,38,824.4
@fixedreturnsacademy,2026-07-18,day,Tuesday,43,1098.9
@fixedreturnsacademy,2026-07-18,day,Saturday,25,900.8
@fixedreturnsacademy,2026-07-18,day,Wednesday,37,2091.5
@fixedreturnsacademy,2026-07-18,day,Monday,38,3244.9
@fixedreturnsacademy,2026-07-18,day,Sunday,16,1765.2
@fixedreturnsacademy,2026-07-18,hour,20,6,1926.3
@fixedreturnsacademy,2026-07-18,hour,19,46,1729.8
@fixedreturnsacademy,2026-07-18,hour,18,55,1611.4
@fixedreturnsacademy,2026-07-18,hour,14,10,2868.0
@fixedreturnsacademy,2026-07-18,hour,16,18,617.8
@fixedreturnsacademy,2026-07-18,hour,17,80,1679.1
@fixedreturnsacademy,2026-07-18,hour,21,3,388.7
@fixedreturnsacademy,2026-07-18,hour,15,9,685.0
@fixedreturnsacademy,2026-07-18,hour,22,2,15455.5
@fixedreturnsacademy,2026-07-18,hour,12,3,347.7
@fixedreturnsacademy,2026-07-18,hour,3,1,310.0
@fixedreturnsacademy,2026-07-18,hour,13,2,2661.0
@fixedreturnsacademy,2026-07-18,hour,11,3,643.0
@fixedreturnsacademy,2026-07-18,hour,10,1,245.0
@fixedreturnsacademy,2026-07-19,day,Saturday,26,873.2
@fixedreturnsacademy,2026-07-19,day,Friday,42,1695.9
@fixedreturnsacademy,2026-07-19,day,Thursday,38,826.5
@fixedreturnsacademy,2026-07-19,day,Tuesday,43,1103.1
@fixedreturnsacademy,2026-07-19,day,Wednesday,37,2097.0
@fixedreturnsacademy,2026-07-19,day,Monday,38,3256.1
@fixedreturnsacademy,2026-07-19,day,Sunday,16,1768.5
@fixedreturnsacademy,2026-07-19,hour,19,47,1704.3
@fixedreturnsacademy,2026-07-19,hour,20,6,1941.8
@fixedreturnsacademy,2026-07-19,hour,18,55,1616.3
@fixedreturnsacademy,2026-07-19,hour,14,10,2870.0
@fixedreturnsacademy,2026-07-19,hour,16,18,618.2
@fixedreturnsacademy,2026-07-19,hour,17,80,1682.9
@fixedreturnsacademy,2026-07-19,hour,21,3,389.3
@fixedreturnsacademy,2026-07-19,hour,15,9,685.6
@fixedreturnsacademy,2026-07-19,hour,22,2,15540.0
@fixedreturnsacademy,2026-07-19,hour,12,3,348.7
@fixedreturnsacademy,2026-07-19,hour,3,1,310.0
@fixedreturnsacademy,2026-07-19,hour,13,2,2663.5
@fixedreturnsacademy,2026-07-19,hour,11,3,643.3
@fixedreturnsacademy,2026-07-19,hour,10,1,245.0
@fixedreturnsacademy,2026-07-20,day,Saturday,26,877.3
@fixedreturnsacademy,2026-07-20,day,Friday,42,1701.7
@fixedreturnsacademy,2026-07-20,day,Thursday,38,828.1
@fixedreturnsacademy,2026-07-20,day,Tuesday,43,1108.9
@fixedreturnsacademy,2026-07-20,day,Wednesday,37,2102.4
@fixedreturnsacademy,2026-07-20,day,Monday,38,3266.3
@fixedreturnsacademy,2026-07-20,day,Sunday,16,1776.1
@fixedreturnsacademy,2026-07-20,hour,19,47,1713.8
@fixedreturnsacademy,2026-07-20,hour,20,6,1955.8
@fixedreturnsacademy,2026-07-20,hour,18,55,1621.6
@fixedreturnsacademy,2026-07-20,hour,14,10,2873.2
@fixedreturnsacademy,2026-07-20,hour,16,18,618.9
@fixedreturnsacademy,2026-07-20,hour,17,80,1687.8
@fixedreturnsacademy,2026-07-20,hour,21,3,389.3
@fixedreturnsacademy,2026-07-20,hour,15,9,686.3
@fixedreturnsacademy,2026-07-20,hour,22,2,15585.5
@fixedreturnsacademy,2026-07-20,hour,12,3,350.7
@fixedreturnsacademy,2026-07-20,hour,3,1,310.0
@fixedreturnsacademy,2026-07-20,hour,13,2,2667.0
@fixedreturnsacademy,2026-07-20,hour,11,3,644.7
@fixedreturnsacademy,2026-07-20,hour,10,1,245.0
@fixedreturnsacademy,2026-07-21,day,Monday,39,3197.0
@fixedreturnsacademy,2026-07-21,day,Saturday,26,880.5
@fixedreturnsacademy,2026-07-21,day,Friday,42,1705.4
@fixedreturnsacademy,2026-07-21,day,Thursday,38,829.5
@fixedreturnsacademy,2026-07-21,day,Tuesday,43,1113.2
@fixedreturnsacademy,2026-07-21,day,Wednesday,37,2106.6
@fixedreturnsacademy,2026-07-21,day,Sunday,16,1788.8
@fixedreturnsacademy,2026-07-21,hour,20,7,1708.0
@fixedreturnsacademy,2026-07-21,hour,19,47,1719.9
@fixedreturnsacademy,2026-07-21,hour,18,55,1626.5
@fixedreturnsacademy,2026-07-21,hour,14,10,2875.7
@fixedreturnsacademy,2026-07-21,hour,16,18,619.4
@fixedreturnsacademy,2026-07-21,hour,17,80,1692.8
@fixedreturnsacademy,2026-07-21,hour,21,3,390.0
@fixedreturnsacademy,2026-07-21,hour,15,9,686.6
@fixedreturnsacademy,2026-07-21,hour,22,2,15666.0
@fixedreturnsacademy,2026-07-21,hour,12,3,352.0
@fixedreturnsacademy,2026-07-21,hour,3,1,310.0
@fixedreturnsacademy,2026-07-21,hour,13,2,2673.0
@fixedreturnsacademy,2026-07-21,hour,11,3,644.7
@fixedreturnsacademy,2026-07-21,hour,10,1,245.0
@fixedreturnsacademy,2026-07-22,day,Monday,39,3207.1
@fixedreturnsacademy,2026-07-22,day,Saturday,26,882.0
@fixedreturnsacademy,2026-07-22,day,Friday,42,1709.9
@fixedreturnsacademy,2026-07-22,day,Thursday,38,830.7
@fixedreturnsacademy,2026-07-22,day,Tuesday,43,1117.4
@fixedreturnsacademy,2026-07-22,day,Wednesday,37,2111.5
@fixedreturnsacademy,2026-07-22,day,Sunday,16,1795.6
@fixedreturnsacademy,2026-07-22,hour,20,7,1720.4
@fixedreturnsacademy,2026-07-22,hour,19,47,1726.1
@fixedreturnsacademy,2026-07-22,hour,18,55,1631.3
@fixedreturnsacademy,2026-07-22,hour,14,10,2877.8
@fixedreturnsacademy,2026-07-22,hour,16,18,619.9
@fixedreturnsacademy,2026-07-22,hour,17,80,1696.2
@fixedreturnsacademy,2026-07-22,hour,21,3,390.0
@fixedreturnsacademy,2026-07-22,hour,15,9,687.1
@fixedreturnsacademy,2026-07-22,hour,22,2,15753.0
@fixedreturnsacademy,2026-07-22,hour,12,3,353.0
