application,context_app_install_type,context_page_referring_domain,gc_name,context_source_type,active_tab,context_timezone,campaign,gc_id,external_user_id,received_at,anonymous_id,term,placement,device,context_page_path,context_session_id,gclid,context_page_title,timestamp,content,fbclid,adgroup,sent_at,context_source_id,context_page_url,original_timestamp,context_page_referrer,country_code,context_page_initial_referrer,name,is_refinement,context_app_namespace,creative,context_screen_width,referrer_page,context_screen_height,timezone,context_ip,context_screen_density,results_count,component_position,page,id,ip_address,context_app_name,event_text,medium,version,device_orientation,browser,adset,component_name,context_screen_inner_height,country,region,context_destination_id,context_destination_type,context_screen_inner_width,context_library_name,os,context_request_ip,query_text,context_app_version,device_type,query_length,network_type,exp_version,isp,referrer,event,uuid_ts,user_id,channel,context_page_initial_referring_domain,context_locale,context_page_search,widget_id,city,context_library_version,context_user_agent,context_page_tab_url,source,utm_search,context_traits_obpp_kyc_status,obpp_kyc_status,investment_status,context_traits_investment_status,context_traits_gc_id,context_traits_gc_name,context_traits_external_user_id,context_campaign_medium,context_campaign_source,context_campaign_name,context_session_start
Mobile App,npm,,,Javascript,bonds,GMT+0530,Jackpot,,,2026-05-05T23:09:20.565+05:30,c7d392fb-1a93-4820-991f-ac92f4e751d7,Not received,Not received,Not received,/assets,1778002558631.0,Not received,Invest in non-market linked investment opportunities,2026-05-05T23:09:20.564+05:30,Not received,Not received,Not received,2026-05-05T23:09:19.897+05:30,1zPBioi9zJvy4kIey0DcD3upWe6,https://www.gripinvest.in/assets?type=bonds,2026-05-05T23:09:19.896+05:30,$direct,IN,$direct,Not received,True,com.rudderlabs.javascript,Not received,360,/discover,800,Asia/Kolkata,ip_dda57d15a7,2.0,2,0,/assets,7fb0fca1-80e6-41bc-84c7-beea758d9194,ip_dda57d15a7,RudderLabs JavaScript SDK,asset_search_query,marketing,IPv4,Portrait,Chrome,Not received,Unknown,724,India,Rajasthan,1zPDwwVTM2IViEcrnPu1ijq5MB9,POSTGRES,360,RudderLabs JavaScript SDK,Android,ip_dda57d15a7,Akara,3.11.17,Phone,5,4g,,Bharti Airtel Ltd. AS for GPRS Service,Not received,asset_search_query,2026-05-05T23:30:29.896+05:30,1839849,web,,en-US,?type=bonds,no-context,Jaipur,3.11.17,"Mozilla/5.0 (Linux; Android 11; RMX3261 Build/RP1A.201005.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.111 Mobile Safari/537.36",https://www.gripinvest.in/assets?type=bonds,paytm,,False,False,False,False,,,,,,,
Mobile App,npm,,,Javascript,bonds,GMT+0530,Jackpot,,,2026-05-05T23:09:23.891+05:30,c7d392fb-1a93-4820-991f-ac92f4e751d7,Not received,Not received,Not received,/assets,1778002558631.0,Not received,Invest in non-market linked investment opportunities,2026-05-05T23:09:23.89+05:30,Not received,Not received,Not received,2026-05-05T23:09:22.933+05:30,1zPBioi9zJvy4kIey0DcD3upWe6,https://www.gripinvest.in/assets?type=bonds,2026-05-05T23:09:22.932+05:30,$direct,IN,$direct,Not received,True,com.rudderlabs.javascript,Not received,360,/discover,800,Asia/Kolkata,ip_dda57d15a7,2.0,2,0,/assets,5fbdc748-3e15-4e8f-b7a0-688652b69b89,ip_dda57d15a7,RudderLabs JavaScript SDK,asset_search_query,marketing,IPv4,Portrait,Chrome,Not received,Unknown,724,India,Rajasthan,1zPDwwVTM2IViEcrnPu1ijq5MB9,POSTGRES,360,RudderLabs JavaScript SDK,Android,ip_dda57d15a7,Akara ,3.11.17,Phone,6,4g,,Bharti Airtel Ltd. AS for GPRS Service,Not received,asset_search_query,2026-05-05T23:30:29.896+05:30,1839849,web,,en-US,?type=bonds,no-context,Jaipur,3.11.17,"Mozilla/5.0 (Linux; Android 11; RMX3261 Build/RP1A.201005.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.111 Mobile Safari/537.36",https://www.gripinvest.in/assets?type=bonds,paytm,,False,False,False,False,,,,,,,
Mobile App,npm,,,Javascript,bonds,GMT+0530,Jackpot,,,2026-05-05T23:09:27.093+05:30,c7d392fb-1a93-4820-991f-ac92f4e751d7,Not received,Not received,Not received,/assets,1778002558631.0,Not received,Invest in non-market linked investment opportunities,2026-05-05T23:09:27.091+05:30,Not received,Not received,Not received,2026-05-05T23:09:26.137+05:30,1zPBioi9zJvy4kIey0DcD3upWe6,https://www.gripinvest.in/assets?type=bonds,2026-05-05T23:09:26.135+05:30,$direct,IN,$direct,Not received,True,com.rudderlabs.javascript,Not received,360,/discover,800,Asia/Kolkata,ip_dda57d15a7,2.0,2,0,/assets,3e5073da-f838-481e-83d2-0e843f33f3f1,ip_dda57d15a7,RudderLabs JavaScript SDK,asset_search_query,marketing,IPv4,Portrait,Chrome,Not received,Unknown,724,India,Rajasthan,1zPDwwVTM2IViEcrnPu1ijq5MB9,POSTGRES,360,RudderLabs JavaScript SDK,Android,ip_dda57d15a7,Akara bo,3.11.17,Phone,8,4g,,Bharti Airtel Ltd. AS for GPRS Service,Not received,asset_search_query,2026-05-05T23:30:29.896+05:30,1839849,web,,en-US,?type=bonds,no-context,Jaipur,3.11.17,"Mozilla/5.0 (Linux; Android 11; RMX3261 Build/RP1A.201005.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.111 Mobile Safari/537.36",https://www.gripinvest.in/assets?type=bonds,paytm,,False,False,False,False,,,,,,,
Mobile App,npm,,,Javascript,bonds,GMT+0530,Jackpot,,,2026-05-05T23:09:27.177+05:30,c7d392fb-1a93-4820-991f-ac92f4e751d7,Not received,Not received,Not received,/assets,1778002558631.0,Not received,Invest in non-market linked investment opportunities,2026-05-05T23:09:27.176+05:30,Not received,Not received,Not received,2026-05-05T23:09:26.502+05:30,1zPBioi9zJvy4kIey0DcD3upWe6,https://www.gripinvest.in/assets?type=bonds,2026-05-05T23:09:26.501+05:30,$direct,IN,$direct,Not received,True,com.rudderlabs.javascript,Not received,360,/discover,800,Asia/Kolkata,ip_dda57d15a7,2.0,1,0,/assets,6c6f87b5-194e-46a1-9f10-25bc015acfc2,ip_dda57d15a7,RudderLabs JavaScript SDK,asset_search_query,marketing,IPv4,Portrait,Chrome,Not received,Unknown,724,India,Rajasthan,1zPDwwVTM2IViEcrnPu1ijq5MB9,POSTGRES,360,RudderLabs JavaScript SDK,Android,ip_dda57d15a7,Akara bon,3.11.17,Phone,9,4g,,Bharti Airtel Ltd. AS for GPRS Service,Not received,asset_search_query,2026-05-05T23:30:29.896+05:30,1839849,web,,en-US,?type=bonds,no-context,Jaipur,3.11.17,"Mozilla/5.0 (Linux; Android 11; RMX3261 Build/RP1A.201005.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.111 Mobile Safari/537.36",https://www.gripinvest.in/assets?type=bonds,paytm,,False,False,False,False,,,,,,,
Mobile App,npm,,,Javascript,bonds,GMT+0530,Jackpot,,,2026-05-05T23:09:27.591+05:30,c7d392fb-1a93-4820-991f-ac92f4e751d7,Not received,Not received,Not received,/assets,1778002558631.0,Not received,Invest in non-market linked investment opportunities,2026-05-05T23:09:27.589+05:30,Not received,Not received,Not received,2026-05-05T23:09:26.913+05:30,1zPBioi9zJvy4kIey0DcD3upWe6,https://www.gripinvest.in/assets?type=bonds,2026-05-05T23:09:26.911+05:30,$direct,IN,$direct,Not received,True,com.rudderlabs.javascript,Not received,360,/discover,800,Asia/Kolkata,ip_dda57d15a7,2.0,1,0,/assets,cd54f29a-20b0-42cd-b9de-a8732e43f617,ip_dda57d15a7,RudderLabs JavaScript SDK,asset_search_query,marketing,IPv4,Portrait,Chrome,Not received,Unknown,724,India,Rajasthan,1zPDwwVTM2IViEcrnPu1ijq5MB9,POSTGRES,360,RudderLabs JavaScript SDK,Android,ip_dda57d15a7,Akara bond,3.11.17,Phone,10,4g,,Bharti Airtel Ltd. AS for GPRS Service,Not received,asset_search_query,2026-05-05T23:30:29.896+05:30,1839849,web,,en-US,?type=bonds,no-context,Jaipur,3.11.17,"Mozilla/5.0 (Linux; Android 11; RMX3261 Build/RP1A.201005.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.111 Mobile Safari/537.36",https://www.gripinvest.in/assets?type=bonds,paytm,,False,False,False,False,,,,,,,
Mobile App,npm,,,Javascript,bonds,GMT+0530,Not received,,,2026-05-05T23:12:53.533+05:30,c7d392fb-1a93-4820-991f-ac92f4e751d7,Not received,Not received,Not received,/assets,1778002558631.0,Not received,Invest in non-market linked investment opportunities,2026-05-05T23:12:53.531+05:30,Not received,Not received,Not received,2026-05-05T23:12:52.862+05:30,1zPBioi9zJvy4kIey0DcD3upWe6,https://www.gripinvest.in/assets,2026-05-05T23:12:52.86+05:30,$direct,IN,$direct,Not received,False,com.rudderlabs.javascript,Not received,360,/assets/bonds,800,Asia/Kolkata,ip_dda57d15a7,2.0,1,0,/assets,6914a35f-f18d-4661-ac46-b4af4ff32084,ip_dda57d15a7,RudderLabs JavaScript SDK,asset_search_query,Not received,IPv4,Portrait,Chrome,Not received,Unknown,501,India,Rajasthan,1zPDwwVTM2IViEcrnPu1ijq5MB9,POSTGRES,360,RudderLabs JavaScript SDK,Android,ip_dda57d15a7,Aka,3.11.17,Phone,3,4g,,Bharti Airtel Ltd. AS for GPRS Service,Not received,asset_search_query,2026-05-05T23:30:29.896+05:30,1839849,web,,en-US,,no-context,Jaipur,3.11.17,"Mozilla/5.0 (Linux; Android 11; RMX3261 Build/RP1A.201005.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.111 Mobile Safari/537.36",https://www.gripinvest.in/assets,Not received,,False,False,False,False,,,,,,,
Mobile App,npm,,,Javascript,bonds,GMT+0530,Not received,,,2026-05-05T23:12:55.503+05:30,c7d392fb-1a93-4820-991f-ac92f4e751d7,Not received,Not received,Not received,/assets,1778002558631.0,Not received,Invest in non-market linked investment opportunities,2026-05-05T23:12:55.502+05:30,Not received,Not received,Not received,2026-05-05T23:12:54.767+05:30,1zPBioi9zJvy4kIey0DcD3upWe6,https://www.gripinvest.in/assets,2026-05-05T23:12:54.766+05:30,$direct,IN,$direct,Not received,True,com.rudderlabs.javascript,Not received,360,/assets/bonds,800,Asia/Kolkata,ip_dda57d15a7,2.0,3,0,/assets,2b95f355-318f-4314-ae2a-64ab4a3e43b1,ip_dda57d15a7,RudderLabs JavaScript SDK,asset_search_query,Not received,IPv4,Portrait,Chrome,Not received,Unknown,501,India,Rajasthan,1zPDwwVTM2IViEcrnPu1ijq5MB9,POSTGRES,360,RudderLabs JavaScript SDK,Android,ip_dda57d15a7,Akar,3.11.17,Phone,4,4g,,Bharti Airtel Ltd. AS for GPRS Service,Not received,asset_search_query,2026-05-05T23:30:29.896+05:30,1839849,web,,en-US,,no-context,Jaipur,3.11.17,"Mozilla/5.0 (Linux; Android 11; RMX3261 Build/RP1A.201005.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.111 Mobile Safari/537.36",https://www.gripinvest.in/assets,Not received,,False,False,False,False,,,,,,,
Mobile App,npm,,,Javascript,bonds,GMT+0530,Not received,,,2026-05-05T23:12:55.795+05:30,c7d392fb-1a93-4820-991f-ac92f4e751d7,Not received,Not received,Not received,/assets,1778002558631.0,Not received,Invest in non-market linked investment opportunities,2026-05-05T23:12:55.794+05:30,Not received,Not received,Not received,2026-05-05T23:12:55.122+05:30,1zPBioi9zJvy4kIey0DcD3upWe6,https://www.gripinvest.in/assets,2026-05-05T23:12:55.121+05:30,$direct,IN,$direct,Not received,True,com.rudderlabs.javascript,Not received,360,/assets/bonds,800,Asia/Kolkata,ip_dda57d15a7,2.0,2,0,/assets,062fc952-24a9-4626-a2fc-db27a92ea1ec,ip_dda57d15a7,RudderLabs JavaScript SDK,asset_search_query,Not received,IPv4,Portrait,Chrome,Not received,Unknown,501,India,Rajasthan,1zPDwwVTM2IViEcrnPu1ijq5MB9,POSTGRES,360,RudderLabs JavaScript SDK,Android,ip_dda57d15a7,Akara,3.11.17,Phone,5,4g,,Bharti Airtel Ltd. AS for GPRS Service,Not received,asset_search_query,2026-05-05T23:30:29.896+05:30,1839849,web,,en-US,,no-context,Jaipur,3.11.17,"Mozilla/5.0 (Linux; Android 11; RMX3261 Build/RP1A.201005.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.111 Mobile Safari/537.36",https://www.gripinvest.in/assets,Not received,,False,False,False,False,,,,,,,
Mobile App,npm,,,Javascript,bonds,GMT+0530,Not received,,,2026-05-05T23:12:58.646+05:30,c7d392fb-1a93-4820-991f-ac92f4e751d7,Not received,Not received,Not received,/assets,1778002558631.0,Not received,Invest in non-market linked investment opportunities,2026-05-05T23:12:58.64+05:30,Not received,Not received,Not received,2026-05-05T23:12:57.875+05:30,1zPBioi9zJvy4kIey0DcD3upWe6,https://www.gripinvest.in/assets,2026-05-05T23:12:57.869+05:30,$direct,IN,$direct,Not received,True,com.rudderlabs.javascript,Not received,360,/assets/bonds,800,Asia/Kolkata,ip_dda57d15a7,2.0,2,0,/assets,77c4492d-77d5-4f71-8ed2-6880197bd94b,ip_dda57d15a7,RudderLabs JavaScript SDK,asset_search_query,Not received,IPv4,Portrait,Chrome,Not received,Unknown,501,India,Rajasthan,1zPDwwVTM2IViEcrnPu1ijq5MB9,POSTGRES,360,RudderLabs JavaScript SDK,Android,ip_dda57d15a7,Akara ,3.11.17,Phone,6,4g,,Bharti Airtel Ltd. AS for GPRS Service,Not received,asset_search_query,2026-05-05T23:30:29.896+05:30,1839849,web,,en-US,,no-context,Jaipur,3.11.17,"Mozilla/5.0 (Linux; Android 11; RMX3261 Build/RP1A.201005.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.111 Mobile Safari/537.36",https://www.gripinvest.in/assets,Not received,,False,False,False,False,,,,,,,
Mobile App,npm,,,Javascript,bonds,GMT+0530,Not received,,,2026-05-05T23:12:59.662+05:30,c7d392fb-1a93-4820-991f-ac92f4e751d7,Not received,Not received,Not received,/assets,1778002558631.0,Not received,Invest in non-market linked investment opportunities,2026-05-05T23:12:59.661+05:30,Not received,Not received,Not received,2026-05-05T23:12:58.976+05:30,1zPBioi9zJvy4kIey0DcD3upWe6,https://www.gripinvest.in/assets,2026-05-05T23:12:58.975+05:30,$direct,IN,$direct,Not received,True,com.rudderlabs.javascript,Not received,360,/assets/bonds,800,Asia/Kolkata,ip_dda57d15a7,2.0,2,0,/assets,054c92e3-0b5b-4e18-bdd0-dc68e8685c2b,ip_dda57d15a7,RudderLabs JavaScript SDK,asset_search_query,Not received,IPv4,Portrait,Chrome,Not received,Unknown,501,India,Rajasthan,1zPDwwVTM2IViEcrnPu1ijq5MB9,POSTGRES,360,RudderLabs JavaScript SDK,Android,ip_dda57d15a7,Akara  ,3.11.17,Phone,7,4g,,Bharti Airtel Ltd. AS for GPRS Service,Not received,asset_search_query,2026-05-05T23:30:29.896+05:30,1839849,web,,en-US,,no-context,Jaipur,3.11.17,"Mozilla/5.0 (Linux; Android 11; RMX3261 Build/RP1A.201005.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.111 Mobile Safari/537.36",https://www.gripinvest.in/assets,Not received,,False,False,False,False,,,,,,,
Mobile App,npm,,,Javascript,bonds,GMT+0530,Not received,,,2026-05-05T23:13:00.631+05:30,c7d392fb-1a93-4820-991f-ac92f4e751d7,Not received,Not received,Not received,/assets,1778002558631.0,Not received,Invest in non-market linked investment opportunities,2026-05-05T23:13:00.63+05:30,Not received,Not received,Not received,2026-05-05T23:12:59.878+05:30,1zPBioi9zJvy4kIey0DcD3upWe6,https://www.gripinvest.in/assets,2026-05-05T23:12:59.877+05:30,$direct,IN,$direct,Not received,True,com.rudderlabs.javascript,Not received,360,/assets/bonds,800,Asia/Kolkata,ip_dda57d15a7,2.0,0,0,/assets,149c16b5-30f3-40bd-885f-07b4eb6294b5,ip_dda57d15a7,RudderLabs JavaScript SDK,asset_search_query,Not received,IPv4,Portrait,Chrome,Not received,Unknown,501,India,Rajasthan,1zPDwwVTM2IViEcrnPu1ijq5MB9,POSTGRES,360,RudderLabs JavaScript SDK,Android,ip_dda57d15a7,Akara     ,3.11.17,Phone,10,4g,,Bharti Airtel Ltd. AS for GPRS Service,Not received,asset_search_query,2026-05-05T23:30:29.896+05:30,1839849,web,,en-US,,no-context,Jaipur,3.11.17,"Mozilla/5.0 (Linux; Android 11; RMX3261 Build/RP1A.201005.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.111 Mobile Safari/537.36",https://www.gripinvest.in/assets,Not received,,False,False,False,False,,,,,,,
Mobile App,npm,,,Javascript,bonds,GMT+0530,Not received,,,2026-05-05T23:13:01.368+05:30,c7d392fb-1a93-4820-991f-ac92f4e751d7,Not received,Not received,Not received,/assets,1778002558631.0,Not received,Invest in non-market linked investment opportunities,2026-05-05T23:13:01.366+05:30,Not received,Not received,Not received,2026-05-05T23:13:00.698+05:30,1zPBioi9zJvy4kIey0DcD3upWe6,https://www.gripinvest.in/assets,2026-05-05T23:13:00.696+05:30,$direct,IN,$direct,Not received,True,com.rudderlabs.javascript,Not received,360,/assets/bonds,800,Asia/Kolkata,ip_dda57d15a7,2.0,2,0,/assets,3ee60841-58ce-4758-adb5-5e5ece08c1e9,ip_dda57d15a7,RudderLabs JavaScript SDK,asset_search_query,Not received,IPv4,Portrait,Chrome,Not received,Unknown,501,India,Rajasthan,1zPDwwVTM2IViEcrnPu1ijq5MB9,POSTGRES,360,RudderLabs JavaScript SDK,Android,ip_dda57d15a7,Akara  ,3.11.17,Phone,7,4g,,Bharti Airtel Ltd. AS for GPRS Service,Not received,asset_search_query,2026-05-05T23:30:29.896+05:30,1839849,web,,en-US,,no-context,Jaipur,3.11.17,"Mozilla/5.0 (Linux; Android 11; RMX3261 Build/RP1A.201005.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.111 Mobile Safari/537.36",https://www.gripinvest.in/assets,Not received,,False,False,False,False,,,,,,,
Mobile App,npm,,,Javascript,bonds,GMT+0530,Not received,,,2026-05-05T23:13:02.228+05:30,c7d392fb-1a93-4820-991f-ac92f4e751d7,Not received,Not received,Not received,/assets,1778002558631.0,Not received,Invest in non-market linked investment opportunities,2026-05-05T23:13:02.226+05:30,Not received,Not received,Not received,2026-05-05T23:13:01.449+05:30,1zPBioi9zJvy4kIey0DcD3upWe6,https://www.gripinvest.in/assets,2026-05-05T23:13:01.447+05:30,$direct,IN,$direct,Not received,True,com.rudderlabs.javascript,Not received,360,/assets/bonds,800,Asia/Kolkata,ip_dda57d15a7,2.0,2,0,/assets,38c46dff-1677-4559-a6fb-463c0d7ce122,ip_dda57d15a7,RudderLabs JavaScript SDK,asset_search_query,Not received,IPv4,Portrait,Chrome,Not received,Unknown,501,India,Rajasthan,1zPDwwVTM2IViEcrnPu1ijq5MB9,POSTGRES,360,RudderLabs JavaScript SDK,Android,ip_dda57d15a7,Akara ,3.11.17,Phone,6,4g,,Bharti Airtel Ltd. AS for GPRS Service,Not received,asset_search_query,2026-05-05T23:30:29.896+05:30,1839849,web,,en-US,,no-context,Jaipur,3.11.17,"Mozilla/5.0 (Linux; Android 11; RMX3261 Build/RP1A.201005.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.111 Mobile Safari/537.36",https://www.gripinvest.in/assets,Not received,,False,False,False,False,,,,,,,
Mobile App,npm,,,Javascript,bonds,GMT+0530,Not received,,,2026-05-05T23:13:02.518+05:30,c7d392fb-1a93-4820-991f-ac92f4e751d7,Not received,Not received,Not received,/assets,1778002558631.0,Not received,Invest in non-market linked investment opportunities,2026-05-05T23:13:02.516+05:30,Not received,Not received,Not received,2026-05-05T23:13:01.842+05:30,1zPBioi9zJvy4kIey0DcD3upWe6,https://www.gripinvest.in/assets,2026-05-05T23:13:01.84+05:30,$direct,IN,$direct,Not received,True,com.rudderlabs.javascript,Not received,360,/assets/bonds,800,Asia/Kolkata,ip_dda57d15a7,2.0,2,0,/assets,825a6fd7-e110-473f-8ea7-eee9991c8176,ip_dda57d15a7,RudderLabs JavaScript SDK,asset_search_query,Not received,IPv4,Portrait,Chrome,Not received,Unknown,501,India,Rajasthan,1zPDwwVTM2IViEcrnPu1ijq5MB9,POSTGRES,360,RudderLabs JavaScript SDK,Android,ip_dda57d15a7,Akara,3.11.17,Phone,5,4g,,Bharti Airtel Ltd. AS for GPRS Service,Not received,asset_search_query,2026-05-05T23:30:29.896+05:30,1839849,web,,en-US,,no-context,Jaipur,3.11.17,"Mozilla/5.0 (Linux; Android 11; RMX3261 Build/RP1A.201005.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.111 Mobile Safari/537.36",https://www.gripinvest.in/assets,Not received,,False,False,False,False,,,,,,,
Mobile App,npm,,,Javascript,bonds,GMT+0530,Not received,,,2026-05-05T23:14:04.358+05:30,0d604e5b-53f3-4a98-87a3-5c805feec800,Not received,Not received,Not received,/assets,1778003036242.0,Not received,Invest in non-market linked investment opportunities,2026-05-05T23:14:04.353+05:30,Not received,Not received,Not received,2026-05-05T23:14:01.8+05:30,1zPBioi9zJvy4kIey0DcD3upWe6,https://www.gripinvest.in/assets?type=bonds,2026-05-05T23:14:01.795+05:30,$direct,IN,$direct,Not received,False,com.rudderlabs.javascript,Not received,360,/discover,806,Asia/Kolkata,ip_c4ddf1e58c,2.0,5,0,/assets,6364045c-f59a-4a6e-b533-b68451a3e83b,ip_c4ddf1e58c,RudderLabs JavaScript SDK,asset_search_query,Not received,IPv4,Portrait,Chrome,Not received,Unknown,475,India,National Capital Territory of Delhi,1zPDwwVTM2IViEcrnPu1ijq5MB9,POSTGRES,360,RudderLabs JavaScript SDK,Android,ip_c4ddf1e58c,Ind,3.11.17,Phone,3,4g,,National Internet Backbone,Not received,asset_search_query,2026-05-05T23:30:29.896+05:30,986782,web,,en-US,?type=bonds,no-context,New Delhi,3.11.17,"Mozilla/5.0 (Linux; Android 13; TECNO KI8 Build/TP1A.220624.014; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.137 Mobile Safari/537.36",https://www.gripinvest.in/assets?type=bonds,Not received,?filter=selling-fast&sort=minInv_asc&utm_source=app&utm_medium=marketing&utm_campaign=PApp_03052026_M_Followup_Deal_Bond_Bundle_IU,True,True,True,True,,,,,,,
Mobile App,npm,,,Javascript,bonds,GMT+0530,Not received,,,2026-05-05T23:14:04.358+05:30,0d604e5b-53f3-4a98-87a3-5c805feec800,Not received,Not received,Not received,/assets,1778003036242.0,Not received,Invest in non-market linked investment opportunities,2026-05-05T23:14:04.356+05:30,Not received,Not received,Not received,2026-05-05T23:14:02.149+05:30,1zPBioi9zJvy4kIey0DcD3upWe6,https://www.gripinvest.in/assets?type=bonds,2026-05-05T23:14:02.147+05:30,$direct,IN,$direct,Not received,True,com.rudderlabs.javascript,Not received,360,/discover,806,Asia/Kolkata,ip_c4ddf1e58c,2.0,3,0,/assets,2bfa0a2a-0949-436d-b0e0-f33d8db258f5,ip_c4ddf1e58c,RudderLabs JavaScript SDK,asset_search_query,Not received,IPv4,Portrait,Chrome,Not received,Unknown,475,India,National Capital Territory of Delhi,1zPDwwVTM2IViEcrnPu1ijq5MB9,POSTGRES,360,RudderLabs JavaScript SDK,Android,ip_c4ddf1e58c,Inde,3.11.17,Phone,4,4g,,National Internet Backbone,Not received,asset_search_query,2026-05-05T23:30:29.896+05:30,986782,web,,en-US,?type=bonds,no-context,New Delhi,3.11.17,"Mozilla/5.0 (Linux; Android 13; TECNO KI8 Build/TP1A.220624.014; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.137 Mobile Safari/537.36",https://www.gripinvest.in/assets?type=bonds,Not received,?filter=selling-fast&sort=minInv_asc&utm_source=app&utm_medium=marketing&utm_campaign=PApp_03052026_M_Followup_Deal_Bond_Bundle_IU,True,True,True,True,,,,,,,
Mobile App,npm,,,Javascript,bonds,GMT+0530,Not received,,,2026-05-05T23:14:04.393+05:30,0d604e5b-53f3-4a98-87a3-5c805feec800,Not received,Not received,Not received,/assets,1778003036242.0,Not received,Invest in non-market linked investment opportunities,2026-05-05T23:14:04.392+05:30,Not received,Not received,Not received,2026-05-05T23:14:02.524+05:30,1zPBioi9zJvy4kIey0DcD3upWe6,https://www.gripinvest.in/assets?type=bonds,2026-05-05T23:14:02.523+05:30,$direct,IN,$direct,Not received,True,com.rudderlabs.javascript,Not received,360,/discover,806,Asia/Kolkata,ip_c4ddf1e58c,2.0,2,0,/assets,4292d4cb-d45b-4fd1-9e97-3db463021a99,ip_c4ddf1e58c,RudderLabs JavaScript SDK,asset_search_query,Not received,IPv4,Portrait,Chrome,Not received,Unknown,475,India,National Capital Territory of Delhi,1zPDwwVTM2IViEcrnPu1ijq5MB9,POSTGRES,360,RudderLabs JavaScript SDK,Android,ip_c4ddf1e58c,Indel,3.11.17,Phone,5,4g,,National Internet Backbone,Not received,asset_search_query,2026-05-05T23:30:29.896+05:30,986782,web,,en-US,?type=bonds,no-context,New Delhi,3.11.17,"Mozilla/5.0 (Linux; Android 13; TECNO KI8 Build/TP1A.220624.014; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.137 Mobile Safari/537.36",https://www.gripinvest.in/assets?type=bonds,Not received,?filter=selling-fast&sort=minInv_asc&utm_source=app&utm_medium=marketing&utm_campaign=PApp_03052026_M_Followup_Deal_Bond_Bundle_IU,True,True,True,True,,,,,,,
Mobile App,npm,,,Javascript,bonds,GMT+0530,Not received,,,2026-05-05T23:27:05.281+05:30,3dbac5ea-7797-4c66-b699-0f858d075dcf,Not received,Not received,Not received,/assets,1778001053659.0,Not received,Invest in non-market linked investment opportunities,2026-05-05T23:27:05.276+05:30,Not received,Not received,Not received,2026-05-05T23:27:05.156+05:30,1zPBioi9zJvy4kIey0DcD3upWe6,https://www.gripinvest.in/assets,2026-05-05T23:27:05.151+05:30,$direct,IN,$direct,Not received,False,com.rudderlabs.javascript,Not received,360,/portfolio,800,Asia/Kolkata,ip_b41a03238a,3.0,0,0,/assets,567dda6d-e4f6-4060-bb4d-9735d8e30c29,ip_b41a03238a,RudderLabs JavaScript SDK,asset_search_query,Not received,IPv4,Portrait,Chrome,Not received,Unknown,458,India,Haryana,1zPDwwVTM2IViEcrnPu1ijq5MB9,POSTGRES,360,RudderLabs JavaScript SDK,Android,ip_b41a03238a,Keer,3.11.17,Phone,4,4g,,Reliance Jio Infocomm Limited,Not received,asset_search_query,2026-05-05T23:30:29.896+05:30,1801042,web,,en-GB,,no-context,Gurugram,3.11.17,"Mozilla/5.0 (Linux; Android 13; SM-G781B Build/TP1A.220624.014; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.137 Mobile Safari/537.36",https://www.gripinvest.in/assets,Not received,,True,True,False,False,,,,,,,
